»’∆⁄,µÿ«¯,–¬‘ˆ»∑’Ô,–¬‘ˆ÷Œ”˙,–¬‘ˆÀ¿Õˆ,¿€º∆»∑’Ô,¿€º∆÷Œ”˙,¿€º∆À¿Õˆ,«®»Î÷∏ ˝,«®≥ˆ÷∏ ˝,Œ¬∂», ™∂»,aqi,“Ω¡∆æ»÷Œ“Ω‘∫,∑¢»»√≈’Ô,»Àø⁄
20200312,ª∆∏‘,0,14.0,0,2948.0,2643.0,125.0,0.1341036,0.1207224,12.42,75.75,60.25,21.0,21.0,616.21
20200312,œÃƒ˛,0,5.0,0,874.0,806.0,14.0,0.0746172,0.069336,12.46,71.33,53.17,46.0,46.0,246.26
20200312,ÀÊ÷›,0,27.0,1.0,1309.0,1104.0,44.0,0.043416,0.0397224,12.92,73.21,55.75,54.0,54.0,216.22
20200312,∂˜ ©,0,2.0,0,258.0,233.0,7.0,0.122958,0.1113912,13.17,77.08,37.29,93.0,93.0,329.03
20200312,œ…Ã“,0,5.0,0,575.0,506.0,21.0,0.047628,0.0417636,13.12,81.08,-1.0,26.0,25.0,117.51
20200312,ÃÏ√≈,0,4.0,0,512.0,461.0,15.0,0.0520992,0.0566676,13.04,84.08,-1.0,25.0,25.0,141.89
20200313,Œ‰∫∫,17.0,896.0,16.0,50821.0,32062.0,2512.0,0.3593484,0.2596536,11.08,77.96,76.79,70.0,63.0,978.54
20200313,ª∆ Ø,0,9.0,0,1029.0,906.0,37.0,0.0649296,0.0629532,13.21,76.33,62.75,15.0,14.0,242.93
20200313, Æ—ﬂ,0,8.0,0,673.0,594.0,8.0,0.0718632,0.0664524,12.63,57.83,65.38,84.0,84.0,334.08
20200313,“À≤˝,0,19.0,0,949.0,772.0,34.0,0.1439856,0.126684,13.25,66.29,73.58,24.0,23.0,405.97
20200313,œÂ—Ù,0,8.0,0,1201.0,1071.0,38.0,0.1183896,0.1433052,11.04,57.29,75.38,98.0,98.0,550.03
20200313,∂ı÷›,0,49.0,0,1406.0,1079.0,54.0,0.0359964,0.03888,13.17,76.0,70.42,18.0,17.0,104.87
20200313,æ£√≈,0,22.0,0,1029.0,789.0,39.0,0.1037124,0.1017036,11.33,64.21,74.25,12.0,12.0,287.37
20200313,–¢∏–,0,54.0,0,3518.0,3111.0,126.0,0.1072116,0.1026108,11.21,77.42,68.62,31.0,30.0,481.45
20200313,æ£÷›,0,21.0,0,1630.0,1431.0,49.0,0.1942704,0.1707156,12.88,69.96,60.58,38.0,38.0,569.17
20200313,ª∆∏‘,0,16.0,0,2948.0,2659.0,125.0,0.1493964,0.1251936,11.96,79.83,75.35,21.0,21.0,616.21
20200313,œÃƒ˛,0,2.0,0,874.0,808.0,14.0,0.074034,0.131544,12.33,75.33,66.67,46.0,46.0,246.26
20200313,ÀÊ÷›,0,22.0,0,1309.0,1126.0,44.0,0.0420228,0.0441612,10.13,73.13,71.87,54.0,54.0,216.22
20200313,∂˜ ©,0,0,0,258.0,233.0,7.0,0.1257768,0.1243188,13.71,77.54,66.12,93.0,93.0,329.03
20200313,œ…Ã“,0,12.0,1.0,575.0,518.0,22.0,0.0525852,0.0473364,11.96,75.62,-1.0,26.0,25.0,117.51
20200313,ÃÏ√≈,0,10.0,0,512.0,471.0,15.0,0.0546264,0.058968,12.17,76.17,-1.0,25.0,25.0,141.89
20200314,Œ‰∫∫,13.0,1212.0,19.0,50834.0,33274.0,2531.0,0.3635604,0.2717064,11.35,66.61,73.39,70.0,63.0,978.54
20200314,ª∆ Ø,0,11.0,1.0,1029.0,917.0,38.0,0.082944,0.0801252,11.83,66.65,69.22,15.0,14.0,242.93
20200314, Æ—ﬂ,0,8.0,0,673.0,602.0,8.0,0.0873828,0.0773064,13.09,47.96,59.7,84.0,84.0,334.08
20200314,“À≤˝,0,28.0,1.0,949.0,800.0,35.0,0.2016252,0.1664064,13.3,52.3,67.48,24.0,23.0,405.97
20200314,œÂ—Ù,0,22.0,0,1201.0,1093.0,38.0,0.1390608,0.1621296,12.7,49.52,68.78,98.0,98.0,550.03
20200314,∂ı÷›,0,48.0,0,1406.0,1127.0,54.0,0.0391716,0.0393336,12.52,66.65,63.04,18.0,17.0,104.87
20200314,æ£√≈,0,28.0,0,1029.0,817.0,39.0,0.1466748,0.212058,13.0,46.87,66.3,12.0,12.0,287.37
20200314,–¢∏–,0,38.0,0,3518.0,3149.0,126.0,0.182412,0.10773,12.09,66.96,65.57,31.0,30.0,481.45
20200314,æ£÷›,0,11.0,0,1630.0,1442.0,49.0,0.2657772,0.2173716,12.7,58.96,64.87,38.0,38.0,569.17
20200314,ª∆∏‘,0,27.0,0,2948.0,2686.0,125.0,0.1532196,0.138348,11.78,70.7,64.22,21.0,21.0,616.21
20200314,œÃƒ˛,0,4.0,0,874.0,812.0,14.0,0.0937008,0.3582468,11.26,66.3,77.74,46.0,46.0,246.26
20200314,ÀÊ÷›,0,25.0,0,1309.0,1151.0,44.0,0.0456516,0.0454572,10.52,61.61,65.96,54.0,54.0,216.22
20200314,∂˜ ©,0,2.0,1.0,258.0,235.0,8.0,0.1500444,0.1441152,14.91,63.7,40.35,93.0,93.0,329.03
20200314,œ…Ã“,0,2.0,0,575.0,520.0,22.0,0.0813564,0.0720576,11.61,67.87,-1.0,26.0,25.0,117.51
20200314,ÃÏ√≈,0,2.0,0,512.0,473.0,15.0,0.0677484,0.091044,11.83,66.0,-1.0,25.0,25.0,141.89
20200315,Œ‰∫∫,8.0,1053.0,7.0,50842.0,34327.0,2538.0,0.4270968,0.282366,13.65,62.17,66.09,70.0,63.0,978.54
20200315,ª∆ Ø,0,4.0,0,1029.0,921.0,38.0,0.1177416,0.1367604,14.57,55.35,73.39,15.0,14.0,242.93
20200315, Æ—ﬂ,0,10.0,0,673.0,612.0,8.0,0.1348812,0.1309284,14.83,38.65,49.74,84.0,84.0,334.08
20200315,“À≤˝,0,34.0,1.0,949.0,834.0,36.0,0.292248,0.2370384,14.22,51.3,74.35,24.0,23.0,405.97
20200315,œÂ—Ù,0,11.0,0,1201.0,1104.0,38.0,0.2319192,0.2411856,14.57,48.35,70.3,98.0,98.0,550.03
20200315,∂ı÷›,0,34.0,1.0,1406.0,1161.0,55.0,0.04455,0.0600372,15.48,49.74,68.91,18.0,17.0,104.87
20200315,æ£√≈,0,17.0,0,1029.0,834.0,39.0,0.21546,0.407268,15.61,45.61,82.09,12.0,12.0,287.37
20200315,–¢∏–,0,30.0,0,3518.0,3179.0,126.0,0.1882116,0.143694,13.52,63.65,71.39,31.0,30.0,481.45
20200315,æ£÷›,0,10.0,0,1630.0,1452.0,49.0,0.3632688,0.3422088,13.52,67.13,76.7,38.0,38.0,569.17
20200315,ª∆∏‘,0,21.0,0,2948.0,2707.0,125.0,0.1887624,0.2186676,13.96,61.87,71.04,21.0,21.0,616.21
20200315,œÃƒ˛,0,0,0,874.0,812.0,14.0,0.1173204,0.3579876,14.13,49.17,70.13,46.0,46.0,246.26
20200315,ÀÊ÷›,0,16.0,1.0,1309.0,1167.0,45.0,0.0643788,0.079704,12.7,57.83,66.91,54.0,54.0,216.22
20200315,∂˜ ©,0,0,0,258.0,235.0,8.0,0.1974456,0.231174,11.26,79.48,65.78,93.0,93.0,329.03
20200315,œ…Ã“,0,0,0,575.0,520.0,22.0,0.1207872,0.1729188,14.04,62.61,-1.0,26.0,25.0,117.51
20200315,ÃÏ√≈,0,1.0,0,512.0,474.0,15.0,0.104976,0.2753676,14.13,60.04,-1.0,25.0,25.0,141.89
20200316,Œ‰∫∫,5.0,1103.0,6.0,50847.0,35430.0,2544.0,0.5199552,0.28998,14.87,64.61,67.96,70.0,63.0,978.54
20200316,ª∆ Ø,0,17.0,0,1029.0,938.0,38.0,0.1666656,0.2126736,15.22,55.83,71.65,15.0,14.0,242.93
20200316, Æ—ﬂ,0,12.0,0,673.0,624.0,8.0,0.2004912,0.2424816,15.13,43.43,55.91,84.0,84.0,334.08
20200316,“À≤˝,0,13.0,0,949.0,847.0,36.0,0.3559788,0.2824956,13.91,59.39,94.57,24.0,23.0,405.97
20200316,œÂ—Ù,0,7.0,0,1201.0,1111.0,38.0,0.343764,0.3470688,14.7,60.78,77.57,98.0,98.0,550.03
20200316,∂ı÷›,0,23.0,0,1406.0,1184.0,55.0,0.0636012,0.0953532,16.39,48.09,67.43,18.0,17.0,104.87
20200316,æ£√≈,0,5.0,0,1029.0,839.0,39.0,0.2332152,0.4101516,15.52,51.57,86.04,12.0,12.0,287.37
20200316,–¢∏–,0,25.0,0,3518.0,3204.0,126.0,0.2418012,0.292572,15.52,52.48,74.26,31.0,30.0,481.45
20200316,æ£÷›,0,12.0,0,1630.0,1464.0,49.0,0.3901284,0.5866668,14.65,74.26,81.48,38.0,38.0,569.17
20200316,ª∆∏‘,0,15.0,0,2948.0,2722.0,125.0,0.2144232,0.494586,15.04,60.57,74.52,21.0,21.0,616.21
20200316,œÃƒ˛,0,4.0,0,874.0,816.0,14.0,0.1313496,0.3287952,14.74,55.83,73.78,46.0,46.0,246.26
20200316,ÀÊ÷›,0,14.0,0,1309.0,1181.0,45.0,0.1115532,0.1762236,14.7,55.91,74.22,54.0,54.0,216.22
20200316,∂˜ ©,0,1.0,0,258.0,236.0,8.0,0.2061936,0.3441852,12.52,81.96,123.61,93.0,93.0,329.03
20200316,œ…Ã“,0,0,0,575.0,520.0,22.0,0.1303776,0.2524932,15.04,67.7,-1.0,26.0,25.0,117.51
20200316,ÃÏ√≈,0,2.0,0,512.0,476.0,15.0,0.1131084,0.4144608,15.09,63.96,-1.0,25.0,25.0,141.89
20200317,Œ‰∫∫,4.0,1254.0,10.0,50851.0,36684.0,2554.0,0.5598072,0.2934468,15.46,65.83,68.71,70.0,63.0,978.54
20200317,ª∆ Ø,0,2.0,0,1029.0,940.0,38.0,0.179982,0.2366496,15.96,57.62,67.58,15.0,14.0,242.93
20200317, Æ—ﬂ,0,3.0,0,673.0,627.0,8.0,0.2041524,0.3543264,15.79,41.25,50.46,84.0,84.0,334.08
20200317,“À≤˝,0,11.0,0,949.0,858.0,36.0,0.3812184,0.3974184,16.67,49.63,74.46,24.0,23.0,405.97
20200317,œÂ—Ù,0,3.0,0,1201.0,1114.0,38.0,0.386694,0.4551876,16.79,49.96,69.58,98.0,98.0,550.03
20200317,∂ı÷›,0,28.0,2.0,1406.0,1212.0,57.0,0.0691416,0.0939924,16.83,56.0,72.46,18.0,17.0,104.87
20200317,æ£√≈,0,21.0,0,1029.0,860.0,39.0,0.236682,0.3926556,16.91,47.43,62.52,12.0,12.0,287.37
20200317,–¢∏–,0,33.0,0,3518.0,3237.0,126.0,0.303912,0.8165448,15.26,64.91,81.61,31.0,30.0,481.45
20200317,æ£÷›,0,10.0,1.0,1630.0,1474.0,50.0,0.4007232,0.7511616,15.78,67.13,85.57,38.0,38.0,569.17
20200317,ª∆∏‘,0,10.0,0,2948.0,2732.0,125.0,0.2383668,0.7585164,16.0,62.96,77.25,21.0,21.0,616.21
20200317,œÃƒ˛,0,2.0,0,874.0,818.0,14.0,0.1472256,0.352674,15.46,58.5,66.42,46.0,46.0,246.26
20200317,ÀÊ÷›,0,11.0,0,1309.0,1192.0,45.0,0.1461564,0.2584548,15.0,58.46,67.25,54.0,54.0,216.22
20200317,∂˜ ©,0,2.0,0,258.0,238.0,8.0,0.2276748,0.407106,12.96,71.79,94.04,93.0,93.0,329.03
20200317,œ…Ã“,0,0,0,575.0,520.0,22.0,0.1344276,0.2576448,16.12,65.33,-1.0,26.0,25.0,117.51
20200317,ÃÏ√≈,0,0,0,512.0,476.0,15.0,0.1203984,0.3228012,15.83,65.92,-1.0,25.0,25.0,141.89
20200318,Œ‰∫∫,4.0,1181.0,10.0,50855.0,37865.0,2564.0,0.6231816,0.345384,16.46,67.21,71.88,70.0,63.0,978.54
20200318,ª∆ Ø,0,8.0,0,1029.0,948.0,38.0,0.18792,0.2503872,16.91,60.22,69.3,15.0,14.0,242.93
20200318, Æ—ﬂ,0,1.0,0,673.0,628.0,8.0,0.1934928,0.3963168,17.33,39.5,43.79,84.0,84.0,334.08
20200318,“À≤˝,0,6.0,0,949.0,864.0,36.0,0.3948912,0.4937112,17.58,45.62,51.92,24.0,23.0,405.97
20200318,œÂ—Ù,0,10.0,0,1201.0,1124.0,38.0,0.3786264,0.5408532,17.96,49.17,61.87,98.0,98.0,550.03
20200318,∂ı÷›,0,60.0,0,1406.0,1272.0,57.0,0.0692712,0.1137888,17.71,57.54,70.17,18.0,17.0,104.87
20200318,æ£√≈,0,4.0,0,1029.0,864.0,39.0,0.2398896,0.417636,17.35,56.48,66.3,12.0,12.0,287.37
20200318,–¢∏–,0,16.0,0,3518.0,3253.0,126.0,0.3405888,0.8622612,16.58,68.67,74.42,31.0,30.0,481.45
20200318,æ£÷›,0,9.0,0,1630.0,1483.0,50.0,0.4411584,0.800442,16.25,68.87,60.67,38.0,38.0,569.17
20200318,ª∆∏‘,0,8.0,0,2948.0,2740.0,125.0,0.2508408,1.1589156,16.62,68.46,73.25,21.0,21.0,616.21
20200318,œÃƒ˛,0,1.0,0,874.0,819.0,14.0,0.15876,0.3551688,16.25,61.21,63.5,46.0,46.0,246.26
20200318,ÀÊ÷›,0,21.0,0,1309.0,1213.0,45.0,0.1546776,0.3043008,15.96,60.21,64.62,54.0,54.0,216.22
20200318,∂˜ ©,0,3.0,0,258.0,241.0,8.0,0.2143908,0.4936788,14.29,60.75,56.13,93.0,93.0,329.03
20200318,œ…Ã“,0,6.0,0,575.0,526.0,22.0,0.1539,0.2663928,16.79,67.42,-1.0,26.0,25.0,117.51
20200318,ÃÏ√≈,0,1.0,0,512.0,477.0,15.0,0.1271376,0.3106188,16.83,68.62,-1.0,25.0,25.0,141.89
20200319,Œ‰∫∫,4.0,752.0,13.0,50859.0,38617.0,2577.0,0.694656,0.3283416,15.25,67.75,55.46,70.0,63.0,978.54
20200319,ª∆ Ø,0,2.0,0,1029.0,950.0,38.0,0.2303964,0.3031992,17.87,57.39,58.78,15.0,14.0,242.93
20200319, Æ—ﬂ,0,4.0,0,673.0,632.0,8.0,0.1961172,0.4040604,17.38,35.54,79.83,84.0,84.0,334.08
20200319,“À≤˝,0,4.0,0,949.0,868.0,36.0,0.4187052,0.5427648,19.0,38.21,73.96,24.0,23.0,405.97
20200319,œÂ—Ù,0,3.0,0,1201.0,1127.0,38.0,0.3905172,0.671976,18.17,40.71,106.75,98.0,98.0,550.03
20200319,∂ı÷›,0,3.0,0,1406.0,1275.0,57.0,0.0900396,0.1865916,18.5,54.29,59.83,18.0,17.0,104.87
20200319,æ£√≈,0,1.0,0,1029.0,865.0,39.0,0.267462,0.4384044,18.38,42.79,99.25,12.0,12.0,287.37
20200319,–¢∏–,0,13.0,1.0,3518.0,3266.0,127.0,0.3643056,0.8236728,15.92,62.54,73.0,31.0,30.0,481.45
20200319,æ£÷›,0,9.0,0,1630.0,1492.0,50.0,0.4792932,0.9952308,16.67,67.46,69.62,38.0,38.0,569.17
20200319,ª∆∏‘,0,12.0,0,2948.0,2752.0,125.0,0.296946,1.1959812,17.42,60.71,63.67,21.0,21.0,616.21
20200319,œÃƒ˛,0,0,0,874.0,819.0,14.0,0.1795284,0.3593484,17.17,60.25,53.87,46.0,46.0,246.26
20200319,ÀÊ÷›,0,8.0,0,1309.0,1221.0,45.0,0.1668924,0.4703508,16.0,47.62,99.67,54.0,54.0,216.22
20200319,∂˜ ©,0,1.0,0,258.0,242.0,8.0,0.2189268,0.5222232,16.5,53.71,64.67,93.0,93.0,329.03
20200319,œ…Ã“,0,3.0,0,575.0,529.0,22.0,0.1737288,0.2851848,15.88,72.62,-1.0,26.0,25.0,117.51
20200319,ÃÏ√≈,0,0,0,512.0,477.0,15.0,0.1492992,0.3505032,16.75,54.96,-1.0,25.0,25.0,141.89
20200320,Œ‰∫∫,1.0,836.0,11.0,50860.0,39453.0,2588.0,0.8319024,0.337932,17.3,63.09,71.04,70.0,63.0,978.54
20200320,ª∆ Ø,0,10.0,0,1029.0,960.0,38.0,0.2915028,0.3876012,20.33,45.54,93.46,15.0,14.0,242.93
20200320, Æ—ﬂ,0,4.0,0,673.0,636.0,8.0,0.2111832,0.3752244,17.38,44.12,91.38,84.0,84.0,334.08
20200320,“À≤˝,0,5.0,0,949.0,873.0,36.0,0.4264164,0.5612976,18.71,46.17,71.54,24.0,23.0,405.97
20200320,œÂ—Ù,0,1.0,0,1201.0,1128.0,38.0,0.402084,0.799956,19.04,44.92,100.83,98.0,98.0,550.03
20200320,∂ı÷›,0,5.0,0,1406.0,1280.0,57.0,0.1515672,0.2651292,21.22,41.0,86.87,18.0,17.0,104.87
20200320,æ£√≈,0,3.0,0,1029.0,868.0,39.0,0.310554,0.4726836,19.35,50.96,92.96,12.0,12.0,287.37
20200320,–¢∏–,0,12.0,0,3518.0,3278.0,127.0,0.3920076,0.8011548,17.33,53.63,81.08,31.0,30.0,481.45
20200320,æ£÷›,0,6.0,0,1630.0,1498.0,50.0,0.5060232,1.187298,18.08,70.08,84.38,38.0,38.0,569.17
20200320,ª∆∏‘,0,6.0,0,2948.0,2758.0,125.0,0.3301236,1.1679552,20.21,45.17,90.29,21.0,21.0,616.21
20200320,œÃƒ˛,0,1.0,1.0,874.0,820.0,15.0,0.180468,0.3872772,20.0,47.5,60.62,46.0,46.0,246.26
20200320,ÀÊ÷›,0,0,0,1309.0,1221.0,45.0,0.172044,0.5271156,16.79,57.33,85.12,54.0,54.0,216.22
20200320,∂˜ ©,0,1.0,0,258.0,243.0,8.0,0.2295216,0.5250744,16.7,55.0,63.26,93.0,93.0,329.03
20200320,œ…Ã“,0,2.0,0,575.0,531.0,22.0,0.1990008,0.2960712,18.48,70.57,-1.0,26.0,25.0,117.51
20200320,ÃÏ√≈,0,0,0,512.0,477.0,15.0,0.1664064,0.3807324,18.7,52.35,-1.0,25.0,25.0,141.89
20200321,Œ‰∫∫,1.0,812.0,10.0,50861.0,40265.0,2598.0,0.9300744,0.3564648,19.08,74.71,63.12,70.0,63.0,978.54
20200321,ª∆ Ø,0,3.0,0,1029.0,963.0,38.0,0.30051,0.4424544,19.71,77.25,62.62,15.0,14.0,242.93
20200321, Æ—ﬂ,0,7.0,0,673.0,643.0,8.0,0.22437,0.4010472,17.38,61.17,69.04,84.0,84.0,334.08
20200321,“À≤˝,0,8.0,0,949.0,881.0,36.0,0.4618944,0.5820336,19.75,64.08,74.25,24.0,23.0,405.97
20200321,œÂ—Ù,0,2.0,0,1201.0,1130.0,38.0,0.4313736,0.8407476,19.58,65.08,83.42,98.0,98.0,550.03
20200321,∂ı÷›,0,10.0,0,1406.0,1290.0,57.0,0.1987416,0.268434,20.87,71.25,58.79,18.0,17.0,104.87
20200321,æ£√≈,0,2.0,0,1029.0,870.0,39.0,0.3489804,0.5264028,19.58,67.67,73.29,12.0,12.0,287.37
20200321,–¢∏–,0,19.0,1.0,3518.0,3297.0,128.0,0.410184,0.798822,18.58,80.25,62.92,31.0,30.0,481.45
20200321,æ£÷›,0,1.0,0,1630.0,1499.0,50.0,0.557442,1.252584,19.54,77.37,62.0,38.0,38.0,569.17
20200321,ª∆∏‘,0,23.0,0,2948.0,2781.0,125.0,0.3519612,1.247562,18.67,78.62,60.92,21.0,21.0,616.21
20200321,œÃƒ˛,0,1.0,0,874.0,821.0,15.0,0.182088,0.417636,20.17,67.83,53.21,46.0,46.0,246.26
20200321,ÀÊ÷›,0,1.0,0,1309.0,1222.0,45.0,0.1997784,0.4776084,18.96,67.29,73.5,54.0,54.0,216.22
20200321,∂˜ ©,0,2.0,0,258.0,245.0,8.0,0.2351268,0.5351508,18.54,65.46,68.75,93.0,93.0,329.03
20200321,œ…Ã“,0,4.0,0,575.0,535.0,22.0,0.2102436,0.3255552,19.04,81.38,-1.0,26.0,25.0,117.51
20200321,ÃÏ√≈,0,1.0,0,512.0,478.0,15.0,0.1936872,0.3870828,19.29,76.75,-1.0,25.0,25.0,141.89
20200322,Œ‰∫∫,0,733.0,6.0,50861.0,40998.0,2604.0,1.0423404,0.3968676,18.52,76.83,80.17,70.0,63.0,978.54
20200322,ª∆ Ø,0,1.0,0,1029.0,964.0,38.0,0.3020652,0.4685364,19.29,88.83,59.67,15.0,14.0,242.93
20200322, Æ—ﬂ,0,10.0,0,673.0,653.0,8.0,0.2280636,0.3905496,13.79,88.04,50.58,84.0,84.0,334.08
20200322,“À≤˝,0,1.0,0,949.0,882.0,36.0,0.4393116,0.5861484,18.46,72.87,57.79,24.0,23.0,405.97
20200322,œÂ—Ù,0,0,1.0,1201.0,1130.0,39.0,0.4461804,0.8374752,14.52,73.22,81.57,98.0,98.0,550.03
20200322,∂ı÷›,0,8.0,1.0,1406.0,1298.0,58.0,0.2019168,0.2482812,19.75,81.04,63.0,18.0,17.0,104.87
20200322,æ£√≈,0,1.0,0,1029.0,871.0,39.0,0.34749,0.5369328,16.39,62.78,79.87,12.0,12.0,287.37
20200322,–¢∏–,0,24.0,0,3518.0,3321.0,128.0,0.4081752,0.8299908,18.09,78.0,76.78,31.0,30.0,481.45
20200322,æ£÷›,0,3.0,0,1630.0,1502.0,50.0,0.5431212,1.3392864,18.71,64.75,69.0,38.0,38.0,569.17
20200322,ª∆∏‘,0,3.0,0,2948.0,2784.0,125.0,0.3690684,1.206576,18.52,86.22,66.61,21.0,21.0,616.21
20200322,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.1926504,0.4377564,18.54,94.88,59.12,46.0,46.0,246.26
20200322,ÀÊ÷›,0,4.0,0,1309.0,1226.0,45.0,0.1965384,0.4877172,16.96,71.42,75.54,54.0,54.0,216.22
20200322,∂˜ ©,0,0,0,258.0,245.0,8.0,0.2314332,0.7380396,16.57,83.78,73.09,93.0,93.0,329.03
20200322,œ…Ã“,0,3.0,0,575.0,538.0,22.0,0.2103084,0.331452,18.71,75.71,-1.0,26.0,25.0,117.51
20200322,ÃÏ√≈,0,1.0,0,512.0,479.0,15.0,0.1737936,0.3993624,18.29,75.25,-1.0,25.0,25.0,141.89
20200323,Œ‰∫∫,0,624.0,2.0,50861.0,41622.0,2606.0,1.1257056,0.4022136,17.42,75.5,65.17,70.0,63.0,978.54
20200323,ª∆ Ø,0,3.0,0,1029.0,967.0,38.0,0.3406212,0.509814,18.25,75.75,73.38,15.0,14.0,242.93
20200323, Æ—ﬂ,0,6.0,0,673.0,659.0,8.0,0.2203524,0.398034,14.71,79.5,62.21,84.0,84.0,334.08
20200323,“À≤˝,0,4.0,0,949.0,886.0,36.0,0.41148,0.5419548,17.21,65.67,83.37,24.0,23.0,405.97
20200323,œÂ—Ù,0,0,0,1201.0,1130.0,39.0,0.4077864,0.8428536,13.62,84.25,92.63,98.0,98.0,550.03
20200323,∂ı÷›,0,5.0,0,1406.0,1303.0,58.0,0.2240784,0.3118824,19.39,70.57,68.57,18.0,17.0,104.87
20200323,æ£√≈,0,4.0,0,1029.0,875.0,39.0,0.3344004,0.523422,15.33,69.29,96.17,12.0,12.0,287.37
20200323,–¢∏–,0,28.0,0,3518.0,3349.0,128.0,0.4107024,0.8256816,17.46,71.75,62.33,31.0,30.0,481.45
20200323,æ£÷›,0,15.0,0,1630.0,1517.0,50.0,0.5319108,1.3147272,16.25,76.67,74.58,38.0,38.0,569.17
20200323,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.3807972,1.2690756,18.0,77.5,68.88,21.0,21.0,616.21
20200323,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.1812132,0.4220748,18.46,76.67,64.0,46.0,46.0,246.26
20200323,ÀÊ÷›,0,10.0,0,1309.0,1236.0,45.0,0.1804032,0.4687956,16.29,71.04,60.12,54.0,54.0,216.22
20200323,∂˜ ©,0,0,0,258.0,245.0,8.0,0.2225556,0.6375996,17.67,77.5,64.5,93.0,93.0,329.03
20200323,œ…Ã“,0,4.0,0,575.0,542.0,22.0,0.2045088,0.3229632,17.88,71.37,-1.0,26.0,25.0,117.51
20200323,ÃÏ√≈,0,0,0,512.0,479.0,15.0,0.1781352,0.4100868,17.46,73.21,-1.0,25.0,25.0,141.89
20200324,Œ‰∫∫,0,502.0,6.0,50861.0,42124.0,2612.0,1.2340836,0.3857544,18.67,75.42,56.88,70.0,63.0,978.54
20200324,ª∆ Ø,0,5.0,0,1029.0,972.0,38.0,0.3433752,0.5173956,18.67,71.96,57.08,15.0,14.0,242.93
20200324, Æ—ﬂ,0,2.0,0,673.0,661.0,8.0,0.208656,0.4183812,16.12,80.08,64.58,84.0,84.0,334.08
20200324,“À≤˝,0,5.0,0,949.0,891.0,36.0,0.3905172,0.5532624,17.33,80.79,114.29,24.0,23.0,405.97
20200324,œÂ—Ù,0,0,0,1201.0,1130.0,39.0,0.3956688,0.8643024,17.12,76.5,111.54,98.0,98.0,550.03
20200324,∂ı÷›,0,12.0,0,1406.0,1315.0,58.0,0.2439072,0.3206304,19.5,65.25,61.75,18.0,17.0,104.87
20200324,æ£√≈,0,6.0,0,1029.0,881.0,39.0,0.3182652,0.5428944,17.04,74.46,106.08,12.0,12.0,287.37
20200324,–¢∏–,0,11.0,0,3518.0,3360.0,128.0,0.3905496,0.8699724,18.5,81.71,66.79,31.0,30.0,481.45
20200324,æ£÷›,0,6.0,1.0,1630.0,1523.0,51.0,0.508194,1.3560048,17.43,83.74,83.26,38.0,38.0,569.17
20200324,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.3932388,1.3213692,18.0,77.25,59.33,21.0,21.0,616.21
20200324,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.1823148,0.4315032,17.63,85.0,52.37,46.0,46.0,246.26
20200324,ÀÊ÷›,0,6.0,0,1309.0,1242.0,45.0,0.1872072,0.452466,17.71,76.79,62.71,54.0,54.0,216.22
20200324,∂˜ ©,0,0,0,258.0,245.0,8.0,0.2227824,0.6636816,18.08,74.67,66.25,93.0,93.0,329.03
20200324,œ…Ã“,0,4.0,0,575.0,546.0,22.0,0.2034072,0.345708,18.42,86.17,-1.0,26.0,25.0,117.51
20200324,ÃÏ√≈,0,2.0,0,512.0,481.0,15.0,0.172854,0.4221072,18.13,87.25,-1.0,25.0,25.0,141.89
20200325,Œ‰∫∫,0,463.0,4.0,50861.0,42587.0,2616.0,1.3668588,0.414234,19.17,87.42,47.21,70.0,63.0,978.54
20200325,ª∆ Ø,0,1.0,0,1029.0,973.0,38.0,0.3404268,0.5831028,18.38,92.13,48.87,15.0,14.0,242.93
20200325, Æ—ﬂ,0,0,0,673.0,661.0,8.0,0.2212596,0.4787748,18.92,79.96,44.17,84.0,84.0,334.08
20200325,“À≤˝,0,0,0,949.0,891.0,36.0,0.4327992,0.6105132,18.42,88.12,115.04,24.0,23.0,405.97
20200325,œÂ—Ù,0,0,0,1201.0,1130.0,39.0,0.4042224,0.9001692,18.71,84.5,138.42,98.0,98.0,550.03
20200325,∂ı÷›,0,4.0,1.0,1406.0,1319.0,59.0,0.2600424,0.3055968,19.12,86.17,50.67,18.0,17.0,104.87
20200325,æ£√≈,0,3.0,0,1029.0,884.0,39.0,0.315414,0.5683284,18.46,87.0,75.83,12.0,12.0,287.37
20200325,–¢∏–,0,6.0,0,3518.0,3366.0,128.0,0.4047732,0.904446,19.08,98.54,51.71,31.0,30.0,481.45
20200325,æ£÷›,0,2.0,0,1630.0,1525.0,51.0,0.5333364,1.3611888,18.92,94.58,72.92,38.0,38.0,569.17
20200325,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.4119012,1.5256512,18.5,93.83,49.33,21.0,21.0,616.21
20200325,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.1862028,0.4365252,18.63,94.12,35.96,46.0,46.0,246.26
20200325,ÀÊ÷›,0,10.0,0,1309.0,1252.0,45.0,0.1895076,0.463644,18.54,87.33,69.08,54.0,54.0,216.22
