04,2020-09-29,1324
04,2020-09-30,1346
04,2020-10-01,1392
04,2020-10-02,1420
04,2020-10-03,1430
04,2020-10-04,1436
04,2020-10-05,1482
04,2020-10-06,1534
04,2020-10-07,1590
04,2020-10-08,1649
04,2020-10-09,1711
04,2020-10-10,1743
04,2020-10-11,1755
04,2020-10-12,1835
04,2020-10-13,1943
04,2020-10-14,2053
04,2020-10-15,2199
04,2020-10-16,2279
04,2020-10-17,2301
04,2020-10-18,2313
04,2020-10-19,2397
04,2020-10-20,2527
04,2020-10-21,2703
04,2020-10-22,2951
04,2020-10-23,3163
04,2020-10-24,3259
04,2020-10-25,3277
04,2020-10-26,3578
04,2020-10-27,3758
04,2020-10-28,3954
04,2020-10-29,4140
04,2020-10-30,4358
04,2020-10-31,4410
04,2020-11-01,4452
04,2020-11-02,4782
04,2020-11-03,5073
04,2020-11-04,5365
04,2020-11-05,5623
04,2020-11-06,5871
04,2020-11-07,5945
04,2020-11-08,5975
04,2020-11-09,6263
04,2020-11-10,6489
04,2020-11-11,6525
04,2020-11-12,6655
04,2020-11-13,6835
04,2020-11-14,6867
04,2020-11-15,6893
04,2020-11-16,7073
04,2020-11-17,7211
04,2020-11-18,7317
04,2020-11-19,7447
04,2020-11-20,7523
04,2020-11-21,7575
04,2020-11-22,7589
04,2020-11-23,7678
04,2020-11-24,7760
04,2020-11-25,7842
04,2020-11-26,7922
04,2020-11-27,7990
04,2020-11-28,8026
04,2020-11-29,8034
04,2020-11-30,8086
04,2020-12-01,8158
04,2020-12-02,8192
04,2020-12-03,8250
04,2020-12-04,8322
04,2020-12-05,8332
04,2020-12-06,8346
04,2020-12-07,8402
04,2020-12-08,8450
04,2020-12-09,8496
04,2020-12-10,8562
04,2020-12-11,8596
04,2020-12-12,8608
04,2020-12-13,8610
04,2020-12-14,8658
04,2020-12-15,8694
04,2020-12-16,8740
04,2020-12-17,8808
04,2020-12-18,8844
04,2020-12-19,8852
04,2020-12-20,8876
04,2020-12-21,8944
04,2020-12-22,9046
04,2020-12-23,9110
04,2020-12-24,9168
04,2020-12-25,9176
04,2020-12-26,9216
04,2020-12-27,9230
04,2020-12-28,9348
04,2020-12-29,9550
04,2020-12-30,9698
04,2020-12-31,9810
04,2021-01-01,9818
04,2021-01-02,9880
04,2021-01-03,9922
04,2021-01-04,10062
04,2021-01-05,10186
04,2021-01-06,10288
04,2021-01-07,10410
04,2021-01-08,10508
04,2021-01-09,10562
04,2021-01-10,10582
04,2021-01-11,10694
04,2021-01-12,10800
04,2021-01-13,10890
04,2021-01-14,11018
04,2021-01-15,11128
04,2021-01-16,11184
04,2021-01-17,11212
04,2021-01-18,11362
05,2020-05-13,0
05,2020-05-14,14
05,2020-05-15,14
05,2020-05-16,14
05,2020-05-17,14
05,2020-05-18,18
05,2020-05-19,28
05,2020-05-20,32
05,2020-05-21,32
05,2020-05-22,32
05,2020-05-23,32
05,2020-05-24,32
05,2020-05-25,32
05,2020-05-26,34
05,2020-05-27,36
05,2020-05-28,36
05,2020-05-29,36
05,2020-05-30,36
05,2020-05-31,36
05,2020-06-01,36
05,2020-06-02,40
05,2020-06-03,40
05,2020-06-04,40
05,2020-06-05,40
05,2020-06-06,40
05,2020-06-07,40
05,2020-06-08,40
05,2020-06-09,40
05,2020-06-10,40
05,2020-06-11,42
05,2020-06-12,42
05,2020-06-13,42
05,2020-06-14,42
05,2020-06-15,42
05,2020-06-16,42
05,2020-06-17,42
05,2020-06-18,42
05,2020-06-19,42
05,2020-06-20,42
05,2020-06-21,42
05,2020-06-22,42
05,2020-06-23,42
05,2020-06-24,42
05,2020-06-25,42
05,2020-06-26,42
05,2020-06-27,42
05,2020-06-28,42
05,2020-06-29,44
05,2020-06-30,44
05,2020-07-01,44
05,2020-07-02,44
05,2020-07-03,44
05,2020-07-04,44
05,2020-07-05,44
05,2020-07-06,44
05,2020-07-07,44
05,2020-07-08,44
05,2020-07-09,44
05,2020-07-10,44
05,2020-07-11,44
05,2020-07-12,44
05,2020-07-13,46
05,2020-07-14,46
05,2020-07-15,48
05,2020-07-16,48
05,2020-07-17,48
05,2020-07-18,48
05,2020-07-19,48
05,2020-07-20,48
05,2020-07-21,48
05,2020-07-22,48
05,2020-07-23,48
05,2020-07-24,48
05,2020-07-25,50
05,2020-07-26,50
05,2020-07-27,50
05,2020-07-28,50
05,2020-07-29,52
05,2020-07-30,52
05,2020-07-31,52
05,2020-08-01,52
05,2020-08-02,52
05,2020-08-03,54
05,2020-08-04,58
05,2020-08-05,62
05,2020-08-06,68
05,2020-08-07,74
05,2020-08-08,78
05,2020-08-09,82
05,2020-08-10,88
05,2020-08-11,92
05,2020-08-12,96
05,2020-08-13,106
05,2020-08-14,114
05,2020-08-15,118
05,2020-08-16,124
05,2020-08-17,140
05,2020-08-18,158
05,2020-08-19,170
05,2020-08-20,170
05,2020-08-21,170
05,2020-08-22,170
05,2020-08-23,170
05,2020-08-24,184
05,2020-08-25,196
05,2020-08-26,206
05,2020-08-27,228
05,2020-08-28,252
05,2020-08-29,256
05,2020-08-30,256
05,2020-08-31,272
05,2020-09-01,280
05,2020-09-02,296
05,2020-09-03,312
05,2020-09-04,330
05,2020-09-05,338
05,2020-09-06,340
05,2020-09-07,382
05,2020-09-08,394
05,2020-09-09,430
05,2020-09-10,462
05,2020-09-11,472
05,2020-09-12,474
05,2020-09-13,478
05,2020-09-14,514
05,2020-09-15,544
05,2020-09-16,562
05,2020-09-17,590
05,2020-09-18,614
05,2020-09-19,616
05,2020-09-20,618
05,2020-09-21,656
05,2020-09-22,698
05,2020-09-23,724
05,2020-09-24,750
05,2020-09-25,762
05,2020-09-26,764
05,2020-09-27,768
05,2020-09-28,804
05,2020-09-29,812
05,2020-09-30,828
05,2020-10-01,864
05,2020-10-02,976
05,2020-10-03,980
05,2020-10-04,1022
05,2020-10-05,1080
05,2020-10-06,1144
05,2020-10-07,1210
05,2020-10-08,1278
05,2020-10-09,1386
05,2020-10-10,1418
05,2020-10-11,1464
05,2020-10-12,1616
05,2020-10-13,1712
05,2020-10-14,1844
05,2020-10-15,2014
05,2020-10-16,2204
05,2020-10-17,2264
05,2020-10-18,2344
05,2020-10-19,2538
05,2020-10-20,2738
05,2020-10-21,2984
05,2020-10-22,3286
05,2020-10-23,3502
05,2020-10-24,3674
05,2020-10-25,3748
05,2020-10-26,4072
05,2020-10-27,4478
05,2020-10-28,4968
05,2020-10-29,5376
05,2020-10-30,5692
05,2020-10-31,5774
05,2020-11-01,5866
05,2020-11-02,6248
05,2020-11-03,6654
05,2020-11-04,7010
05,2020-11-05,7494
05,2020-11-06,7834
05,2020-11-07,7882
05,2020-11-08,7930
05,2020-11-09,8330
05,2020-11-10,8646
05,2020-11-11,8696
05,2020-11-12,8914
05,2020-11-13,9108
05,2020-11-14,9140
05,2020-11-15,9202
05,2020-11-16,9484
05,2020-11-17,9672
05,2020-11-18,9858
05,2020-11-19,9988
05,2020-11-20,10134
05,2020-11-21,10160
05,2020-11-22,10178
05,2020-11-23,10332
05,2020-11-24,10460
05,2020-11-25,10578
05,2020-11-26,10654
05,2020-11-27,10754
05,2020-11-28,10782
05,2020-11-29,10792
05,2020-11-30,10888
05,2020-12-01,10960
05,2020-12-02,11026
05,2020-12-03,11086
05,2020-12-04,11128
05,2020-12-05,11164
05,2020-12-06,11168
05,2020-12-07,11258
05,2020-12-08,11338
05,2020-12-09,11398
05,2020-12-10,11464
